Id,Label,names,pageranks
1072991,,Married Women Who Want a Taste,0.000045
1073035,,Pink Grand Prix,0.000031
1073933,,Paul Swift,0.000018
1074409,,Switchblade Sisters,0.000031
1074520,,Why I Want to Fuck Ronald Reagan,0.000018
1075003,,Vietnamese International Film Festival,0.000018
1075687,,List of young adult writers,0.000018
1365724,,Time Quartet,0.000027
1075965,,List of dragons in literature,0.000018
1076283,,Obernewtyn (novel),0.000018
1076355,,A Caress of Twilight,0.000018
1076924,,The Boy and the Darkness,0.000018
1077183,,"100,000-year problem",0.000018
1077578,,Effects of global warming,0.000018
1077583,,The Great Global Warming Swindle,0.000018
1077803,,Packing for Mars: The Curious Science of Life in the Void,0.000018
1078357,,Q & A (novel),0.000018
1078419,,Joanna Cameron,0.000018
1078830,,Gunilla Nyroos,0.000018
1079152,,Birger Malmsten,0.000018
1079153,,Barabbas (1953 film),0.000018
1080518,,List of Spawn villains,0.000018
1081117,,Alexander Oswald Brodie,0.000018
1081385,,Apache Kid (Haskay-bay-nay-ntayl),0.000018
1081497,,Mickey McMahan,0.000018
1081537,,Isabella Greenway,0.000018
1082092,,Salvador Videgain,0.000018
1082349,,Montxo Armendriz,0.000018
1082539,,Antonio Romn,0.000018
1083037,,Popcorn (1991 film),0.000018
1083084,,Heaven or Vegas,0.000018
1083192,,Japan Home Video,0.000018
1083241,,Nana Natsume,0.000018
1083383,,Iori Nomizu,0.000018
1083595,,2007 Japanese television dramas,0.000018
1083630,,Yui Ichikawa,0.000018
1084563,,V.F.D. members,0.000018
1084775,,Steven Soles,0.000018
1084872,,The Bootleg Series,0.000018
1085964,,Angela Via (album),0.000018
1086158,,Matthew Ryan (musician),0.000018
1086229,,Dance with a Stranger (band),0.000018
1086465,,Komodo vs. Cobra,0.000018
1086477,,American Pie Presents: Band Camp,0.000018
1187796,,Uptown Records,0.000036
1086885,,Mike Stoker,0.000022
1086887,,Marco Lopez (actor),0.000023
1087095,,Johanniter-Unfall-Hilfe,0.000018
1087774,,Marion Tinsley,0.000018
1088333,,Curt Stern,0.000018
1088671,,Megametre,0.000018
1089155,,Jackie Stallone,0.000018
1089926,,Giant magnetoresistance,0.000019
1090175,,John Desmond Bernal,0.000018
1090441,,GoTo (telescopes),0.000018
1090822,,Scientific Integrity in Policymaking,0.000018
1090858,,Jeremy R. Knowles,0.000018
1715170,,Lawrence Summers,0.000064
1090887,,Mechanical energy,0.00003
1090941,,Electric dipole moment,0.000034
1091517,,Quadrupole,0.000037
1090951,,List of Nobel laureates in Physics,0.000018
1091043,,Second law of thermodynamics,0.000053
1093178,,Fluctuation theorem,0.000041
1092012,,Special relativity,0.000154
1091598,,Tony Skyrme,0.000018
1091718,,Free fall,0.000034
1102163,,Hyperbolic geometry,0.000037
1091851,,Observational astronomy,0.00002
1092011,,List of scientific publications by Albert Einstein,0.000018
1092122,,Unified field theory,0.000018
1092399,,Compactification (physics),0.000021
1092318,,N-body simulation,0.000018
1093415,,Vladimir Korepin,0.000018
1093533,,John Hopfield,0.000018
1093641,,Igor Ternov,0.000018
1403590,,List of Columbia University people,0.00002
1094071,,Ceramic matrix composite,0.000018
1094073,,List of industrial processes,0.000018
1094220,,CNH (company),0.000018
1094310,,Melting,0.000064
1094350,,American Iron and Steel Institute,0.000064
1700705,,Coffin,0.000042
1094583,,Parallel motion,0.000018
1094601,,Pumping station,0.000079
1094858,,Impeller,0.000055
1095925,,J. T. Eberhard,0.000018
1096749,,Deliverance ministry,0.000018
1096809,,Armenian Evangelical Christian Endeavor Union of Syria and Lebanon,0.000018
1099267,,Info-gap decision theory,0.000018
1099443,,Mathematical statistics,0.000122
1099569,,Multivariate normal distribution,0.000018
1099579,,Student's t-distribution,0.000018
1099832,,Cluster analysis,0.000018
1102068,,Norm (mathematics),0.000086
1100474,,Polish notation,0.000018
1100653,,Albert Girard,0.000018
1100789,,ChernWeil theory,0.000018
1101460,,Stereographic projection,0.000018
1102214,,Gaussian curvature,0.000077
1101533,,Net (mathematics),0.000018
1101691,,Intersection (set theory),0.000042
1104886,,N-dimensional space,0.000022
1101658,,Fixed point (mathematics),0.000018
1101888,,D-module,0.000018
1102106,,Line bundle,0.000026
1102244,,Orientability,0.000018
1103045,,Corrado Segre,0.000018
1103185,,Grigori Perelman,0.000082
1103186,,Clay Mathematics Institute,0.000025
1103816,,Richard Hamilton (mathematician),0.000022
1103501,,Hadamard matrix,0.000018
1104217,,List of algorithms,0.000018
1104261,,Gert Sabidussi,0.000018
1717657,,Analytics,0.000025
1105187,,John ellipsoid,0.000018
1105335,,Alfrd Rnyi,0.000018
1105875,,Military Ordinariate of the Philippines,0.000018
1106155,,Retreat (spiritual),0.000023
1106156,,Sisters of St. Joseph,0.000019
1106398,,Lawrence Donald Soens,0.000018
1106474,,Charles Garrett Maloney,0.000018
1106484,,Thomas Vose Daily,0.000018
1106632,,Paul Stagg Coakley,0.000018
1106705,,Ecclesiastical court,0.000153
1106732,,William Wakefield Baum,0.000018
1387730,,Polish Cathedral style,0.000073
1106999,,Oscar Cant,0.000018
1107138,,Eldon Bernard Schuster,0.000018
1107188,,David Zubik,0.000019
1107219,,Brendan O'Brien (archbishop),0.000018
1107358,,William Hickley Gross,0.000018
1107437,,John Barry (bishop),0.000018
1107505,,Roman Catholic Diocese of Tucson,0.000018
1107712,,Vincent Nichols,0.000022
1107745,,Bernard Griffin,0.000018
1107880,,Holy door,0.000018
1107937,,Pope Clement VIII,0.000023
1108200,,Pietro Gasparri,0.00002
1108242,,Giovanni Battista Re,0.000052
1108278,,Attilio Nicora,0.000018
1108452,,Joaqun Albareda y Ramoneda,0.000018
1108461,,Rafael Merry del Val,0.000018
1108931,,"St. Edmund's College, Ware",0.000018
1108993,,Armenians in Italy,0.000018
1109145,,"Saint Joseph Academy (San Marcos, California)",0.000018
1109157,,Augustine Harris,0.000018
1109355,,Pope Honorius II,0.000018
1109556,,Roman Catholic Suburbicarian Diocese of Palestrina,0.000018
1110003,,Bishop of Ravenna,0.000018
1110216,,The Hunter (novel),0.000018
1110387,,Kellita Smith,0.000018
1110460,,"William Anthony Furness, 2nd Viscount Furness",0.000018
1110640,,Edward Andrew Deeds,0.000018
1110997,,Tiger Force (air),0.000018
1111377,,No. 201 Group RAF,0.000018
1112073,,Ian Wilson (writer),0.000018
1113761,,Ransome Airlines,0.000018
1113763,,Intra Airways,0.000018
1113814,,AirUK,0.000018
1113859,,El Paso International Airport,0.000037
1114188,,Air New Zealand,0.000034
1188576,,Hardfloor,0.000028
1114036,,Atlasjet,0.000025
1114037,,Adnan Menderes Airport,0.000023
1114120,,"Birmingham Airport, England",0.000018
1114220,,Air Algrie,0.000018
1114337,,Cameroon Airlines,0.000018
1114671,,VivaAerobus,0.000018
1114774,,Peter Englert,0.000018
1114925,,School colors,0.000037
1115179,,United Airlines Flight 624,0.000019
1115540,,Korean Air Flight 858,0.000018
1115988,,Jet 24,0.000018
1116514,,Wood flour,0.000032
1116515,,Floating floor,0.000018
1117406,,Charlemagne to the Mughals,0.000018
1117589,,Sutlej,0.000064
1118142,,Hingoli,0.000018
1118509,,Srinagar,0.000084
1118524,,Gupta,0.000022
1122781,,Chandragupta II,0.000024
1118536,,List of current Indian pretenders,0.000018
1118630,,Indian Railways,0.000092
1118835,,Muley Jat,0.000018
1118921,,Mazhabi,0.000018
1118976,,Bhim Singh Dahiya,0.000018
1119051,,Almora,0.000022
1119401,,Iraqi biradri,0.000018
1119715,,National Highway (India),0.000018
1119973,,Michiko Hada,0.000018
1120239,,Dharma Singh Khalsa,0.000018
1120423,,Timeline of Bangladesh Liberation War,0.000018
1178255,,The Concert for Bangladesh,0.000059
1123271,,Tirumalai Krishnamacharya,0.000047
1124013,,Maya (illusion),0.000048
1124077,,Krishnaism,0.00007
1124273,,Arjuna,0.000157
1121952,,Persecution of Buddhists,0.000018
1121976,,Raimon Panikkar,0.000018
1121983,,List of people from Tamil Nadu,0.000018
1234486,,M. S. Swaminathan,0.000019
1576814,,T. Brinda,0.000019
1122683,,Nadavara,0.000018
1122759,,History of Bengal,0.000018
1124176,,Vasistha,0.000088
1122819,,Brahmani,0.000018
1123427,,Kinnara,0.000018
1123549,,Sritattvanidhi,0.000018
589389,,Bindu,0.000029
1124350,,Rasa lila,0.000041
1124367,,Sathya Sai Baba movement,0.000018
1124393,,Yamunotri,0.000018
1124701,,Jaffna kingdom,0.00009
1124764,,Michael Lloyd Ferrar,0.000018
1125276,,Afghanistan Relief Organization,0.000018
1126376,,Districts of Algeria,0.000053
1126379,,Communes of Algeria,0.000053
1126387,,Hammam Melouane,0.000041
1127102,,Tiffech,0.000041
1127510,,Stuart Huggett,0.000018
1129904,,Think of Laura,0.000018
1130071,,Dangerous Women,0.000018
1130215,,Richard Culliton,0.00002
1164110,,Donna Pescow,0.00002
1130347,,Matthew Ashford,0.000019
1130982,,Aaron Simpson,0.000018
1131400,,Scrabble (game show),0.000074
1131908,,Gerald S. Lesser,0.000018
1537615,,Adelphi University,0.000037
1132059,,Scrooge (1913 film),0.000018
1132677,,Kevin Saunders,0.000018
1132762,,Gnther Prien,0.000018
1133280,,Franz Schiess,0.000018
1133618,,Horst Rudat,0.000018
1133634,,Georg Jakob,0.000018
1133824,,Hellmuth Pfeifer,0.000018
1134022,,Stephan Rittau,0.000018
1134026,,Johannes Fink,0.000018
1134620,,Bernd Freytag von Loringhoven,0.000018
1134669,,Josef Dietrich,0.000022
1135166,,Sopwith 1 Strutter,0.000018
1135494,,Airframe,0.000022
1135690,,Avia BH-33,0.000018
1135801,,Flaperon,0.000018
1135967,,Alvin M. Johnston,0.000018
1136015,,Pratt & Whitney R-985 Wasp Junior,0.000018
1136032,,Boeing B-17 Flying Fortress,0.000018
1136090,,List of United States  Soviet Union aircraft interception and shootdowns,0.000018
1136472,,Cessna 195,0.000018
1137037,,Fairey Albacore,0.000018
1137064,,Fairey Battle,0.000018
1138087,,Renate von Natzmer,0.000018
1138326,,Carl Friedrich Goerdeler,0.000021
1139408,,Lokua Kanza,0.000018
1140362,,Kormuk (woreda),0.000018
1140615,,Ethiopian American,0.000018
1140765,,1868 Expedition to Abyssinia,0.000027
1141056,,The Good Fairy (film),0.000023
1141529,,Where Is Everybody?,0.000018
1141652,,Come Wander With Me,0.000018
1180571,,British Sea Power,0.000044
1142209,,"Margaret FitzGerald, Countess of Ormond",0.000018
1142884,,List of Knights and Ladies of the Garter,0.000018
1143008,,"George Talbot, 4th Earl of Shrewsbury",0.000023
1144071,,"Robert Carr, 1st Earl of Somerset",0.000122
1144146,,Thomas Cromwell,0.000051
1147777,,"William Capell, 3rd Earl of Essex",0.000019
1142926,,Eleanor of Lancaster,0.000058
1142974,,"Joan de Bohun, Countess of Hereford",0.000076
1143060,,Philippa de Beauchamp,0.000025
1143245,,Earl of Shrewsbury,0.000025
1143101,,"Alice de Warenne, Countess of Arundel",0.000018
1144454,,Sir Michael Stanhope,0.000018
1144518,,Statute of Monopolies,0.000018
1145109,,Isabella de Coucy,0.000018
1146406,,Bagge Baronets,0.000026
1146624,,List of baronetcies in the Baronetage of the United Kingdom,0.000018
1147237,,Baron Vernon,0.000018
1147265,,"Francis Hastings, 10th Earl of Huntingdon",0.000025
1147332,,Peregrine Bertie (junior),0.000018
1147740,,"George Townshend, 2nd Marquess Townshend",0.000018
1148262,,Baron Stanley of Alderley,0.000018
1148640,,Miguel de Vasconcelos,0.000018
1148851,,Infante James of Coimbra,0.000018
1149089,,List of state leaders in 1575,0.000018
1149817,,Leone Strozzi,0.000026
1786083,,Clarice de' Medici,0.000026
1149903,,"Sir George Shee, 2nd Baronet",0.000018
1151303,,Jo Myong-rok,0.000018
1151813,,The Lazarus Man,0.000018
1166178,,Arden Myrin,0.000037
1152113,,Nickelodeon (Netherlands & Flanders),0.000018
1152447,,Joseph Ashton (actor),0.000018
1152456,,No Name on the Bullet,0.000018
1155634,,Warp!,0.000023
1153459,,Sensor (comics),0.000018
1153664,,Tattooed Man,0.000018
1153709,,Huntress (Helena Wayne),0.000018
1153748,,Starfire (comics),0.000031
1153801,,List of Batman Family enemies,0.000034
1153836,,Catman (comics),0.00002
1153894,,Metamorpho,0.000023
1153897,,52 (comics),0.000059
1154039,,Key (comics),0.00002
1153839,,Doctor Light (Arthur Light),0.000022
1153870,,Superboy,0.000037
1153879,,Superboy (Kon-El),0.000058
1153976,,Zero Hour: Crisis in Time,0.000026
1154690,,Justiniano,0.000023
1153932,,Hawkgirl,0.000018
1154192,,Indigo Tribe,0.000021
1153967,,List of Justice Society of America enemies,0.000018
1154118,,Aqualad (Jackson Hyde),0.000018
1154270,,Mike Baron,0.00002
1154573,,Superman/Batman: Apocalypse,0.000018
1154657,,Superman (Earth-One),0.000018
1154710,,The Batman/Superman Hour,0.000027
1299440,,Sherman Labby,0.000021
1154835,,Ed Winiarski,0.000018
1155004,,Checker Book Publishing Group,0.000018
1155014,,Kyle Baker,0.000021
1155027,,Harvey Kurtzman,0.000022
1155219,,Tomorrow Woman,0.000018
1155281,,Sean Murphy (artist),0.000018
1155590,,Wayne Howard,0.000018
1741437,,Ziff Davis,0.000147
1155727,,Omega (comics),0.000018
1156773,,Paul Gravett,0.000034
1156924,,Taraz,0.000018
1157375,,Serzh Sargsyan,0.00002
1157550,,List of state leaders in 1660,0.000018
1159233,,Felix Gilbert,0.000066
1159271,,Solomon Perel,0.000018
1159279,,Pieter Menten,0.000018
1159798,,Robert Ley,0.000018
1160359,,Nazism and occultism,0.000018
1160738,,Massacre of Lviv professors,0.000018
1161026,,Iraq and weapons of mass destruction,0.000038
1161336,,Paula Poundstone,0.000018
1161401,,Gabriel Iglesias,0.000018
1161406,,Daniel Tosh,0.000018
1161425,,Erin Gray,0.000018
1161439,,Wanted (TV series),0.000018
1161498,,Perry Como television and radio shows,0.000018
1161533,,The Jo Stafford Show (1954 TV series),0.000018
1161872,,Valentine (TV series),0.000018
1162030,,Dana Davis,0.000018
1162248,,Gummo Marx,0.000018
1162269,,The Yellow Rose,0.000018
1162337,,Jean Louisa Kelly,0.000018
1162530,,Don Diamond,0.000018
1162696,,Detroit 1-8-7,0.000018
1162905,,Miss Match,0.000024
1301449,,Shmoo,0.000031
1165559,,The Lucy Show,0.000068
1169862,,Frank Stanton,0.000069
1164035,,In the Heat of the Night (TV series),0.000071
1166180,,Amos 'n' Andy,0.000073
1496674,,Gian Carlo Menotti,0.000104
1163297,,Celebrity Ghost Stories,0.000022
1163310,,Bruce Vilanch,0.000022
1163495,,American Masters,0.000056
1590865,,Sun Records,0.000127
1502253,,Ziegfeld Follies,0.000027
1546327,,Walter Camp Distinguished American Award,0.000022
1163660,,List of fictional doctors,0.000018
1165514,,Gene Evans,0.000019
1247496,,Mysterious Doctor Satan,0.000022
1265425,,Neil Hamilton (actor),0.000019
1740061,,Crash Bandicoot (series),0.000023
1166345,,National Cowboy & Western Heritage Museum,0.000026
1265403,,Gene Raymond,0.000026
1705437,,The Twelve Days of Christmas (song),0.000023
1163851,,Ruth Buzzi,0.000022
1164006,,Golden Globe Award for Best Television Series  Drama,0.000018
1164469,,Commander in Chief (TV series),0.000021
1164093,,List of programs broadcast by Ion Television,0.000018
1164297,,Richard Lineback,0.000018
1164380,,List of programs broadcast by CTV,0.000018
1485265,,Cold Squad,0.00002
1598794,,Canadian Idol,0.000031
1520291,,Uh Huh Her (band),0.000021
1164534,,Culver Studios,0.00002
1164718,,Booker (TV series),0.000018
1164842,,Richard Dawson,0.000026
1165081,,The Bob Cummings Show,0.000018
1165312,,Laramie (TV series),0.000022
1165441,,William Fawcett (actor),0.00002
1247176,,Northern (genre),0.000027
1165501,,Geraldine Brooks (actress),0.000018
1165607,,Jackie Coogan,0.000024
1165933,,The Brian Keith Show,0.00002
1165673,,Betty Lynn,0.000019
1165705,,Profiles in Courage (TV series),0.000018
1165790,,Griff (TV series),0.000024
1165949,,Pamela Hensley,0.000021
1165935,,The Bill Cosby Show,0.000018
1165961,,The Oregon Trail (TV series),0.000018
1488234,,AlliedSignal,0.000027
1166349,,Academy of Television Arts & Sciences Foundation,0.000018
1166431,,Les Lannom,0.000018
1166477,,Venida Evans,0.000018
1166675,,Second Time Around (TV series),0.000018
1166789,,Identity (game show),0.000021
1493774,,Roger Wright,0.00002
1166849,,Outline of Haiti,0.000018
1167424,,Daniel Pearl,0.000018
1262006,,James R. Schlesinger,0.000069
1167509,,Outline of Qatar,0.000018
1167521,,Outline of Rwanda,0.000019
1167653,,Shanghai Cooperation Organisation,0.0002
1167897,,Nursultan Nazarbayev,0.000032
1167788,,List of state leaders in 1745,0.000018
1401135,,John S. Tanner,0.000107
1168310,,August 24,0.000024
1167963,,List of revolutions and rebellions,0.000018
1168125,,King of Bavaria,0.000039
1168217,,List of current heads of state and government,0.000047
1168038,,List of Presidents of Costa Rica,0.000023
1667368,,Prime Minister of Vanuatu,0.000021
1168288,,June 11,0.000018
1783494,,"Henrik, Prince Consort of Denmark",0.000027
1168292,,April 20,0.000018
1168321,,February 14,0.00002
1168333,,June 28,0.00002
1168341,,July 11,0.00002
1175591,,Bonnie Pointer,0.000019
1769549,,East Prussian plebiscite,0.00002
1168347,,January 8,0.000018
1184061,,R. Kelly,0.00007
1168380,,September 18,0.000018
1168382,,September 29,0.00002
1222674,,Theo Jrgensmann,0.000019
1168470,,February 23,0.00002
1168483,,October 12,0.00002
1168499,,January 25,0.00002
1168500,,February 20,0.00002
1168501,,October 28,0.00002
1168505,,August 15,0.00002
1168530,,November 6,0.00002
1168553,,August 29,0.00002
1168627,,April 3,0.00002
1168637,,June 17,0.00002
1168649,,August 22,0.00002
1168391,,February 17,0.000018
1168396,,June 2,0.000018
911517,,Jan Lammers,0.000019
1179406,,Keane (band),0.000042
1179756,,Spandau Ballet,0.000049
1341877,,Richilde of Provence,0.000019
1176642,,Europe (band),0.00005
1322597,,Stephen Lee,0.000019
1179762,,Fine Young Cannibals,0.00003
1637981,,Jiang Qing,0.000019
1188137,,Girlicious,0.000022
1735118,,Cam Clarke,0.000024
1376343,,Dante Basco,0.000019
1483847,,Lszl Garai,0.000019
1168684,,Drunk driving law by country,0.000018
1397607,,Zero tolerance,0.000044
1439356,,List of Malaysia-related topics,0.000019
1168700,,List of state leaders in 2005,0.000018
1289931,,Maria do Carmo Silveira,0.000018
1168701,,List of state leaders in 2008,0.000018
1278276,,Liquefied natural gas,0.000115
1168737,,List of capitals and largest cities by country,0.000018
1650792,,Turmeric,0.000069
1168822,,List of state leaders in 1976,0.000018
1168853,,List of state leaders in 1947,0.000018
1168861,,List of state leaders in 1960,0.000018
1218274,,Manuel Prado Ugarteche,0.000019
1168864,,List of state leaders in 1973,0.000018
1190092,,Kirti Nidhi Bista,0.000019
1168985,,Foreign policy of the Ronald Reagan administration,0.000019
1169019,,March 1972,0.000018
1180210,,The First Time Ever I Saw Your Face,0.000028
1606093,,"Newmarket, Ontario",0.000029
1169076,,Nevis,0.000028
1169362,,The Jimmy Stewart Show,0.000018
1169523,,Earle Hyman,0.000018
1169625,,The Lone Ranger (TV series),0.000018
1169706,,List of Captain Planet episodes,0.000018
1169781,,Audrey Wasilewski,0.000018
1169894,,Sam Donaldson,0.000018
1170059,,The Debbie Reynolds Show,0.000018
1171128,,William Coryton,0.000018
1171969,,Richard Steward,0.000018
1172578,,American Idols LIVE! Tour 2011,0.000018
1172585,,The E.N.D. World Tour,0.000018
1172748,,Trip Shakespeare,0.000018
1172751,,TAB the Band,0.000018
1172771,,Scatman's World (song),0.000018
1185350,,Rednex,0.000057
1172893,,I Begin to Wonder,0.000018
1173198,,Smilez and Southstar,0.000018
